1.0, 0.0, 0.0, 0.0, 0.003773408941924572, 0.8809029459953308, -0.3000989556312561, 0.3659730851650238
1.0, 0.0, 0.0, 0.0, 0.07236456125974655, 0.8583115935325623, -0.30174800753593445, 0.4086718261241913
1.0, 0.0, 0.0, 0.0, 0.14395637810230255, 0.8299635648727417, -0.2986108064651489, 0.44862955808639526
1.0, 0.0, 0.0, 0.0, 0.21587450802326202, 0.7997702956199646, -0.2844499349594116, 0.48254939913749695
0.9941072463989258, 0.09644760936498642, -0.04947805777192116, 0.0007640585536137223, 0.3513753414154053, 0.7343228459358215, -0.2227766215801239, 0.536354124546051
0.9800372123718262, 0.16979911923408508, -0.10316037386655807, -0.0072898115031421185, 0.4389182925224304, 0.6955214738845825, -0.15620258450508118, 0.5469929575920105
0.9709505438804626, 0.20185105502605438, -0.12779729068279266, -0.013380181975662708, 0.4683195650577545, 0.6797337532043457, -0.1306835263967514, 0.5491453409194946
0.9616801142692566, 0.22510550916194916, -0.15483850240707397, -0.022886795923113823, 0.4907332956790924, 0.6646038889884949, -0.11003250628709793, 0.5526078343391418
0.941272497177124, 0.262131005525589, -0.20756320655345917, -0.047020718455314636, 0.5151416659355164, 0.6400307416915894, -0.07981130480766296, 0.5644642114639282
0.9302820563316345, 0.2777353823184967, -0.23146402835845947, -0.06215161457657814, 0.5216854214668274, 0.6283469200134277, -0.0681082159280777, 0.5730495452880859
0.9188471436500549, 0.2920818030834198, -0.25360506772994995, -0.07805566489696503, 0.5166866779327393, 0.6148356199264526, -0.06196299567818642, 0.592598021030426
0.9069347977638245, 0.30640119314193726, -0.27378618717193604, -0.09289079904556274, 0.5207430124282837, 0.6032049059867859, -0.05225780978798866, 0.601863443851471
0.8951547145843506, 0.3166055679321289, -0.2946127951145172, -0.10799191147089005, 0.5219632983207703, 0.5930801033973694, -0.04338778555393219, 0.6114963889122009
0.8832100033760071, 0.32533255219459534, -0.31469497084617615, -0.12274295836687088, 0.5211740136146545, 0.5838109254837036, -0.03472515940666199, 0.6215598583221436
0.8596978783607483, 0.3394835591316223, -0.350645512342453, -0.1507251262664795, 0.49872422218322754, 0.5671296715736389, -0.01875554770231247, 0.6551994681358337
0.8485831022262573, 0.3441269099712372, -0.3668029308319092, -0.1641308069229126, 0.48947659134864807, 0.5592353343963623, -0.010378938168287277, 0.6689998507499695
0.8381123542785645, 0.347938597202301, -0.3810485005378723, -0.17694224417209625, 0.47989264130592346, 0.5516982674598694, -0.0013040790800005198, 0.682151198387146
