Time, Ax1, Ay1, Az1, Gx1, Gy1, Gz1, R1, P1, Y1, Ax2, Ay2, Az2, Gx2, Gy2, Gz2, R2, P2, Y2
2.012000084,-0.00189209,0.131286621,-1.052062988,21.64459229,-14.54162598,-9.27734375,-109.5028381,-9.419960022,-93.11533356,-0.745544434,0.138977051,-1.977844238,57.56378174,-93.65081787,-74.85961914,-90.54901886,26.6721077,-3.670501709
2.062000036,-0.024047852,0.135803223,-1.076904297,23.66638184,-15.2053833,-8.689880371,-115.2858887,3.587227345,-79.56280518,-0.818847656,0.045776367,-1.919616699,35.67504883,-94.76470947,-71.41113281,-91.00849152,29.31401443,-4.391601086
2.112999916,-0.041564941,0.082641602,-1.133056641,23.40698242,-16.05224609,-4.570007324,-116.4646988,8.346577644,-76.43682098,-0.83013916,-0.063537598,-1.918762207,55.96923828,-96.83990479,-60.89782715,-91.49519348,30.9222374,-5.006276131
2.213000059,-0.00769043,0.181274414,-1.102416992,12.68768311,-12.6953125,9.178161621,-117.300766,10.24118614,-73.46894073,-1.058349609,-0.130493164,-1.793884277,25.2456665,-29.40368652,-11.14654541,-92.70727539,33.04086685,-8.313979149
2.312999964,-0.01739502,0.190917969,-1.095397949,0.793457031,-3.280639648,8.697509766,-113.5771332,11.33774185,-45.00039291,-1.130493164,0.002807617,-1.999023438,29.39605713,23.37646484,13.16833496,-91.08490753,30.20016289,-4.682775497
2.362999916,-0.007873535,0.166564941,-1.137268066,-3.852844238,-0.030517578,5.882263184,87.20379639,11.06184864,-19.82701302,-1.108947754,-0.003723145,-1.994262695,11.27624512,23.52905273,8.712768555,-90.37535858,28.55060387,-2.884713173
2.413000107,0.008178711,0.185119629,-1.129516602,0.717163086,2.151489258,0.106811523,87.48770142,5.551588535,-19.17356491,-1.101806641,-0.031860352,-2,11.3067627,24.99389648,9.895324707,-89.90920258,27.45128822,-0.341702461
2.463000059,-0.001647949,0.199707031,-1.111633301,-5.187988281,4.745483398,-0.595092773,87.52875519,2.87290287,-18.98262787,-1.066040039,-0.076599121,-2,11.0168457,22.61352539,16.96014404,-89.80309296,26.65406609,0.844788551
2.512000084,-0.019592285,0.171447754,-1.116271973,-10.84899902,6.011962891,3.227233887,87.50151825,1.803301215,-18.97571945,-1.053649902,-0.084838867,-2,10.55908203,11.98577881,21.88110352,-89.82070923,26.64136314,1.25629425
2.561000109,-0.024414063,0.215515137,-1.118103027,-17.68493652,8.247375488,0.25177002,87.58268738,1.392779112,-18.76734161,-1.07611084,-0.139099121,-2,-2.258300781,6.973266602,30.33447266,-89.89633942,27.13074875,1.357960701
2.611000061,-0.023010254,0.21685791,-1.116882324,-24.63531494,7.514953613,-3.929138184,87.67112732,1.206527948,-18.43987656,-1.042297363,-0.174560547,-2,22.17102051,-0.076293945,43.17474365,-89.75764465,27.43904495,0.772818565
2.661000013,-0.014709473,0.210632324,-1.100219727,-35.17150879,5.928039551,-4.623413086,87.76048279,1.018157959,-18.11324692,-1.025085449,-0.207214355,-2,29.33502197,-9.666442871,55.16052246,-89.90869904,27.96221161,-0.077496529
2.760999918,0.003234863,0.214782715,-1.052001953,-58.7387085,1.953125,-2.014160156,87.87132263,0.775703609,-17.79069901,-0.941650391,-0.309020996,-2,9.078979492,-30.35736084,98.09112549,-90.07481384,28.67232513,-0.527747631
2.858999968,-0.055236816,0.190673828,-1.099975586,-82.08465576,1.243591309,3.082275391,87.85649109,2.728555679,-17.99570084,-0.829711914,-0.161560059,-1.996154785,-6.523132324,-30.76934814,142.4484253,-89.94708252,27.22469711,-2.280165672
2.959000111,-0.012145996,0.143554688,-1.03112793,-67.01660156,-5.889892578,6.889343262,80.79060364,3.666522741,-45.51687622,-0.73034668,-0.042114258,-2,0.862121582,-26.9241333,127.5405884,90.02391052,24.12601852,-3.384317398
3.009000063,0.020263672,0.105407715,-0.984558105,-65.83404541,-7.133483887,15.01464844,76.34371948,4.850870609,-67.56745911,-0.729492188,-0.119934082,-2,2.136230469,-29.74700928,118.7438965,90.23899841,23.33688927,-2.921750069
3.061000109,-0.01385498,0.134521484,-1.029846191,-61.76757813,0.373840332,16.00646973,74.64655304,4.503827572,-81.6678009,-0.698547363,-0.068054199,-2,-7.568359375,-24.81842041,116.1880493,90.40527344,22.30877686,-2.740540981
3.15899992,-0.016662598,0.081359863,-1.028747559,-44.97528076,-4.615783691,25.26092529,73.43028259,2.948771954,-95.34320831,-0.730529785,-0.049926758,-2,5.821228027,-14.99938965,89.88189697,90.89226532,21.26883316,-1.31357193
3.210000038,-0.04309082,0.043273926,-1.082580566,-22.23205566,-18.21136475,23.8494873,75.70258331,3.501636982,-97.71842194,-0.758117676,0.030090332,-2,20.11108398,-6.141662598,55.27496338,90.85984039,21.17415619,-1.580131531
3.25999999,-0.008239746,0.074829102,-1.020996094,5.912780762,-19.17266846,16.96777344,74.94190979,2.529477358,-94.47743225,-0.785766602,0.090270996,-2,26.85546875,1.21307373,18.18084717,91.06044006,21.16756248,-1.113528728
3.410000086,-0.019348145,0.076538086,-1.022766113,39.52789307,3.898620605,-5.813598633,73.17989349,0.881979942,-96.32347107,-0.759094238,0.095397949,-2,-1.747131348,11.52038574,-65.71960449,93.99077606,19.99039078,7.819637299
3.459000111,-0.018981934,0.098083496,-1.024658203,60.45532227,6.896972656,-11.77215576,79.03649139,0.668549895,-96.76334381,-0.75,0.040344238,-2,-0.495910645,13.40484619,-97.53417969,98.03864288,19.52196312,11.04831505
